"131","2019-04-28","Nasi + Sayur Kangkung + Telur Dadar","0","10000","2019-05-12 22:13:36","2019-05-12 22:13:36"
"132","2019-04-28","Vit Air Mineral 1.5L","0","4900","2019-05-12 22:13:55","2019-05-12 22:13:55"
"133","2019-04-28","Aqua Air Mineral 600ml","0","3600","2019-05-12 22:14:17","2019-05-12 22:14:17"
"134","2019-04-28","Teh Pucuk Harum 350ml","0","4000","2019-05-12 22:14:40","2019-05-12 22:14:40"
"135","2019-04-28","Sari Roti Sandwich Cokelat (2)","0","9000","2019-05-12 22:15:09","2019-05-12 22:15:09"
"136","2019-04-28","Plastic Bag","0","200","2019-05-12 22:15:22","2019-05-12 22:15:22"
"137","2019-04-28","Charity","0","300","2019-05-12 22:15:43","2019-05-12 22:15:43"
"138","2019-04-28","Nasi + Sayur Kangkung + Kerang","0","10000","2019-05-12 22:16:05","2019-05-12 22:16:05"
"139","2019-04-28","Withdrawal Mandiri","100000","0","2019-05-12 22:16:29","2019-05-12 22:16:29"
"140","2019-04-28","Plastic Bag","0","200","2019-05-12 22:16:52","2019-05-12 22:16:52"
"141","2019-04-28","Dove Total Damage Repair Shampoo","0","17900","2019-05-12 22:17:21","2019-05-12 22:17:21"
"142","2019-04-28","Milo Cokelat 190ml","0","5100","2019-05-12 22:17:47","2019-05-12 22:17:47"
"143","2019-04-29","Tolak Angin (2)","0","6000","2019-05-12 22:18:14","2019-05-12 22:18:14"
"144","2019-04-29","Teh Pucuk Harum 350ml","0","4000","2019-05-12 22:18:32","2019-05-12 22:18:32"
"145","2019-04-29","Nasi + Sayur Bayam + Tahu Penyet + Telur Dadar","0","10000","2019-05-12 22:19:21","2019-05-12 22:19:21"
"146","2019-04-29","Es Teh Manis","0","4000","2019-05-12 22:19:43","2019-05-12 22:19:43"
"147","2019-04-29","Dirham","0","1000","2019-05-12 22:20:07","2019-05-12 22:20:07"
"148","2019-04-29","Gorengan","0","5000","2019-05-12 22:20:24","2019-05-12 22:20:24"
"149","2019-04-29","Laundry Express 2kg","0","32000","2019-05-12 22:20:48","2019-05-12 22:20:48"
"150","2019-04-29","Nasi Goreng","0","12000","2019-05-12 22:21:18","2019-05-12 22:21:18"
"151","2019-04-30","Sari Roti Sandwich Cokelat","0","4500","2019-05-12 22:23:40","2019-05-12 22:23:40"
"152","2019-04-30","Sari Roti Dorayaki Cokelat","0","5000","2019-05-12 22:24:10","2019-05-12 22:24:10"
"153","2019-04-30","Teh Pucuk Harum 350ml","0","4000","2019-05-12 22:24:26","2019-05-12 22:24:26"
"154","2019-04-30","Spotify Premium Family","0","14000","2019-05-12 22:24:53","2019-05-12 22:24:53"
"155","2019-04-30","Nasi + Sayur Bayam + Bandeng Presto","0","12000","2019-05-12 22:25:19","2019-05-12 22:25:19"
"156","2019-04-30","Es Teh Manis","0","4000","2019-05-12 22:25:38","2019-05-12 22:25:38"
"157","2019-04-30","Charity","0","1300","2019-05-12 22:25:56","2019-05-12 22:25:56"
"158","2019-04-30","Withdrawal Mandiri","100000","0","2019-05-12 22:26:16","2019-05-12 22:26:16"
"159","2019-04-30","Teh Pucuk Harum 350ml","0","4000","2019-05-12 22:26:36","2019-05-12 22:26:36"
"160","2019-04-30","Go-Ride","0","20000","2019-05-12 22:26:50","2019-05-12 22:26:50"
"161","2019-04-30","Top-Up Funworld","0","20000","2019-05-12 22:27:19","2019-05-12 22:27:19"
"162","2019-05-01","Nasi + Sayur Kangkung + Telur Dadar","0","10000","2019-05-12 22:27:57","2019-05-12 22:27:57"
"163","2019-05-01","Withdrawal Mandiri","100000","0","2019-05-12 22:28:14","2019-05-12 22:28:14"
"164","2019-05-01","Indomaret Air Mineral 1500ml (2)","0","9000","2019-05-12 22:28:51","2019-05-12 22:28:51"
"165","2019-05-01","Sari Roti Sandwich Cokelat (2)","0","9000","2019-05-12 22:29:16","2019-05-12 22:29:16"
"166","2019-05-01","Teh Pucuk Harum 500ml","0","6000","2019-05-12 22:29:46","2019-05-12 22:29:46"
"167","2019-05-01","Indomaret Ankle Shock","0","25900","2019-05-12 22:30:13","2019-05-12 22:30:13"
"168","2019-05-01","Indomaret Stationary Tape 1x72","0","10500","2019-05-12 22:30:46","2019-05-12 22:30:46"
"169","2019-05-01","Nasi Goreng","0","12000","2019-05-12 22:31:01","2019-05-12 22:31:01"
"170","2019-05-02","Ades Air Mineral 600ml","0","3000","2019-05-13 18:22:04","2019-05-13 18:22:04"
"171","2019-05-02","Nasi + Sayur Buncis + Telur Dadar","0","11000","2019-05-13 18:22:43","2019-05-13 18:22:43"
"172","2019-05-02","Charity","0","1100","2019-05-13 18:25:27","2019-05-13 18:25:27"
"173","2019-05-02","Top-Up OVO","0","20000","2019-05-13 18:25:47","2019-05-13 18:25:47"
"174","2019-05-02","Teh Pucuk Harum 350ml","0","4000","2019-05-13 18:26:06","2019-05-13 18:26:06"
"175","2019-05-03","Martabak Telur (3)","0","6000","2019-05-13 18:36:48","2019-05-13 18:36:48"
"176","2019-05-03","Teh Pucuk Harum 350ml","0","6000","2019-05-13 18:37:39","2019-05-13 18:37:39"
"177","2019-05-03","Keripik Kentang Balado","0","15000","2019-05-13 18:38:00","2019-05-13 18:38:00"
"178","2019-05-03","Charity","0","3700","2019-05-13 18:38:21","2019-05-13 18:38:21"
"179","2019-05-03","Mie Ayam","0","12000","2019-05-13 18:38:43","2019-05-13 18:38:43"
"180","2019-05-03","Withdrawal Mandiri","100000","0","2019-05-13 18:39:01","2019-05-13 18:39:01"
"181","2019-05-03","Teh Pucuk Harum 500ml","0","6000","2019-05-13 18:39:16","2019-05-13 18:39:16"
"182","2019-05-03","Dettol Lasting Fresh 105g","0","7200","2019-05-13 18:39:41","2019-05-13 18:39:41"
"183","2019-05-03","Nasi Goreng","0","12100","2019-05-13 18:40:21","2019-05-13 18:40:21"
"184","2019-05-04","Nasi + Sayur Kangkung + Telur Dadar + Es Teh Manis","0","14000","2019-05-13 18:40:50","2019-05-13 18:40:50"
"185","2019-05-04","Nasi + Mie + Cecek","0","10000","2019-05-13 18:41:09","2019-05-13 18:41:09"
"186","2019-05-04","Withdrawal Mandiri","100000","0","2019-05-13 18:41:26","2019-05-13 18:41:26"
"187","2019-05-04","Aqua Air Mineral 600ml","0","3500","2019-05-13 18:41:41","2019-05-13 18:41:41"
"188","2019-05-04","Vit Air Mineral 1.5L (2)","0","8500","2019-05-13 18:42:10","2019-05-13 18:42:10"
"189","2019-05-04","Teh Pucuk Harum 350ml","0","4000","2019-05-13 18:42:29","2019-05-13 18:42:29"
"190","2019-05-05","Nasi + Sayur Kangkung + Kerang","0","10000","2019-05-13 18:43:05","2019-05-13 18:43:05"
"191","2019-05-05","Charity","0","5500","2019-05-13 18:43:20","2019-05-13 18:43:20"
"192","2019-05-05","Nasi + Sayur Tahu + Kerang","0","10000","2019-05-13 18:43:40","2019-05-13 18:43:40"
"193","2019-05-05","Nasi + Ayam Goreng Tepung","0","12000","2019-05-13 18:44:10","2019-05-13 18:44:10"
"194","2019-05-06","Go-Ride","0","12000","2019-05-13 18:44:36","2019-05-13 18:44:36"
"195","2019-05-06","For Djodi","0","6000","2019-05-13 18:46:23","2019-05-13 18:46:23"
"196","2019-05-06","Es Kelapa Muda","0","7000","2019-05-13 18:46:42","2019-05-13 18:46:42"
"197","2019-05-06","Teh Pucuk Harum 350ml","0","4000","2019-05-13 18:47:01","2019-05-13 18:47:01"
"198","2019-05-06","Promag 12s","0","12000","2019-05-13 18:47:25","2019-05-13 18:47:25"
"199","2019-05-06","Nasi Goreng","0","12000","2019-05-13 18:47:53","2019-05-13 18:47:53"
"200","2019-05-06","Withdrawal Mandiri","100000","0","2019-05-13 18:48:12","2019-05-13 18:48:12"
"201","2019-05-06","Sari Roti Sandwich Cokelat (2)","0","9000","2019-05-13 18:48:34","2019-05-13 18:48:34"
"202","2019-05-06","Fiesta White Tea 450ml","0","6000","2019-05-13 18:51:13","2019-05-13 18:51:13"
"203","2019-05-06","Nasi + Mie + Telur Dadar","0","10000","2019-05-13 18:51:40","2019-05-13 18:51:40"
"204","2019-05-07","Buras Sayur","0","2000","2019-05-13 18:56:00","2019-05-13 18:56:00"
"205","2019-05-07","Tahu Isi","0","3000","2019-05-13 18:59:00","2019-05-13 18:59:00"
"206","2019-05-07","Laundry 3kg","0","24000","2019-05-13 18:59:20","2019-05-13 18:59:20"
"207","2019-05-07","Ayam Goreng Tepung","0","8000","2019-05-13 18:59:57","2019-05-13 18:59:57"
"208","2019-05-07","Indomie Raya Ayam Bawang Dobel","0","14000","2019-05-13 19:00:24","2019-05-13 19:00:24"
"209","2019-05-08","Tahu Isi (2)","0","3000","2019-05-13 19:00:57","2019-05-13 19:00:57"
"210","2019-05-08","Buras Sayur (2)","0","4000","2019-05-13 19:01:18","2019-05-13 19:01:18"
"211","2019-05-08","Bakwan Jagung","0","1500","2019-05-13 19:01:47","2019-05-13 19:01:47"
"212","2019-05-08","Tolak Angin (2)","0","6000","2019-05-13 19:02:11","2019-05-13 19:02:11"
"213","2019-05-08","Nasi + Ayam Goreng Tepung","0","12000","2019-05-13 19:02:28","2019-05-13 19:02:28"
"214","2019-05-09","Buras Sayur (2)","0","4000","2019-05-13 19:02:55","2019-05-13 19:02:55"
"215","2019-05-09","Tahu Isi (2)","0","3000","2019-05-13 19:03:11","2019-05-13 19:03:11"
"216","2019-05-09","Tolak Angin (2)","0","6000","2019-05-13 19:03:27","2019-05-13 19:03:27"
"217","2019-05-09","Nasi + Ayam Goreng Tepung","0","12000","2019-05-13 19:03:49","2019-05-13 19:03:49"
"218","2019-05-09","Withdrawal Mandiri","100000","0","2019-05-13 19:04:07","2019-05-13 19:04:07"
"219","2019-05-09","Vit Air Mineral 1.5L (2)","0","8500","2019-05-13 19:04:29","2019-05-13 19:04:29"
"220","2019-05-09","Fiesta White Tea 450ml","0","5700","2019-05-13 19:04:46","2019-05-13 19:04:46"
"221","2019-05-09","Sari Roti Sandwich Blueberry","0","4500","2019-05-13 19:05:23","2019-05-13 19:05:23"
"222","2019-05-09","Tolak Angin (3)","0","14100","2019-05-13 19:05:47","2019-05-13 19:05:47"
"223","2019-05-09","Plastic Bag","0","200","2019-05-13 19:06:07","2019-05-13 19:06:07"
"224","2019-05-10","Charity","0","2000","2019-05-13 19:06:29","2019-05-13 19:06:29"
"225","2019-05-10","Gorengan","0","12000","2019-05-13 19:06:47","2019-05-13 19:06:47"
"226","2019-05-10","Buras Sayur (2)","0","6000","2019-05-13 19:07:02","2019-05-13 19:07:02"
"227","2019-05-10","Nasi + Sayur Waluh + Telur Dadar + Es Teh Manis","0","14000","2019-05-13 19:07:38","2019-05-13 19:07:38"
"228","2019-05-11","Nasi + Sayur Kangkung + Kerang + Indocafe Coffeemix","0","15000","2019-05-13 19:08:18","2019-05-13 19:08:18"
"229","2019-05-11","Withdrawal Mandiri","100000","0","2019-05-13 19:08:33","2019-05-13 19:08:33"
"230","2019-05-11","Fiesta White Tea 450ml","0","5700","2019-05-13 19:08:56","2019-05-13 19:08:56"
"231","2019-05-11","Vit Air Mineral 1.5L (2)","0","8500","2019-05-13 19:09:27","2019-05-13 19:09:27"
"232","2019-05-11","Dettol Skincare 105gr","0","8200","2019-05-13 19:09:52","2019-05-13 19:09:52"
"233","2019-05-11","Charity","0","100","2019-05-13 19:10:15","2019-05-13 19:10:15"
"234","2019-05-11","Ayam Goreng Tepung","0","8000","2019-05-13 19:10:29","2019-05-13 19:10:29"
"235","2019-05-12","Nasi + Sayur Tauge + Telur Ceplok","0","10000","2019-05-13 19:11:08","2019-05-13 19:11:08"
"236","2019-05-12","Ayam Goreng Tepung","0","8000","2019-05-13 19:11:23","2019-05-13 19:11:23"
"237","2019-05-12","Nasi","0","5000","2019-05-13 19:11:50","2019-05-13 19:11:50"
"238","2019-05-13","Buras Sayur (2)","0","4000","2019-05-13 19:12:48","2019-05-13 19:12:48"
"239","2019-05-13","Tahu Isi (2)","0","5000","2019-05-13 19:13:06","2019-05-13 19:13:06"
"240","2019-05-13","GrabBike","0","10000","2019-05-13 19:13:24","2019-05-13 19:13:24"
"241","2019-05-13","Vit Air Mineral 1.5L (2)","0","8500","2019-05-13 19:13:40","2019-05-13 19:13:40"
"242","2019-05-13","Pokka Green Tea 450ml","0","5800","2019-05-13 19:14:00","2019-05-13 19:14:00"
"243","2019-05-13","Sari Roti Sandwich Cokelat (2)","0","9000","2019-05-13 19:14:14","2019-05-13 19:14:14"
"244","2019-05-13","Plastic Bag","0","200","2019-05-13 19:14:27","2019-05-13 19:14:27"
"245","2019-04-12","Teh Pucuk Harum 500ml","0","6400","2019-05-13 19:50:39","2019-05-13 19:50:39"
"246","2019-05-02","Es Teh Manis","0","4000","2019-05-13 19:56:20","2019-05-13 19:56:20"
"247","2019-05-14","Nasi + Usus + Telur Dadar","0","12000","2019-05-13 20:59:35","2019-05-13 20:59:35"
